ID,Text,Split,PPL
102886,受苹果公司,"[""受"", ""到"", ""苹"", ""果"", ""公"", ""司""]",1.0557127
102889,凭营业执照,!EARLY_STOP 营,1.0006506
104231,法定代表人,"[""法"", ""定"", ""代"", ""理"", ""人""]",1.0001227
104691,律师事务所,True,-1
104941,长按二维码,!EARLY_STOP 扫,1.0091453
105125,监督管理局,True,-1
105349,日常生活中,"[""日"", ""常"", ""生"", ""活"", ""中"", ""每"", ""个"", ""字""]",1.0001937
105399,房地产开发,True,-1
105429,扫描二维码,True,-1
105464,适合自己的,"[""适"", ""合"", ""自"", ""己""]",1.0001744
105579,实际控制人,True,-1
105591,加入购物车,True,-1
105595,一定程度上,"[""一"", ""定"", ""程"", ""度"", ""上"", ""每"", ""个"", ""字""]",1.0006473
105651,最终受益人,True,-1
105663,民事诉讼法,True,-1
105739,小编为大家,!EARLY_STOP 大,1.1970829
105754,经营许可证,True,-1
105793,下方二维码,!EARLY_STOP 无,1.001262
105837,党的二十大,!EARLY_STOP 十,1.0060927
105905,相关负责人,True,-1
105992,学生的学习,True,-1
106020,请联系我们,"[""请"", ""联"", ""系"", ""我"", ""们"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.000639
106026,来源于网络,"[""来"", ""自"", ""网"", ""络""]",1.0019352
106105,现在的位置,"[""现"", ""在"", ""的"", ""位"", ""置"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.00125
106115,解决问题的,"[""解"", ""决"", ""问"", ""题""]",1.0003715
106175,识别二维码,"[""识"", ""别"", ""二"", ""维"", ""码"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0034252
106210,党的十九大,!EARLY_STOP 十,1.0073732
106230,转载请注明,!EARLY_STOP 请,1.025966
106285,重要的作用,True,-1
106314,核心价值观,!EARLY_STOP 社,1.0035422
106338,很大程度上,"[""很"", ""大"", ""程"", ""度"", ""上"", ""每"", ""个"", ""字""]",1.0004902
106355,一般纳税人,True,-1
106372,居民身份证,True,-1
106373,限制消费令,True,-1
106378,并不意味着,!EARLY_STOP 不,1.0021992
106440,必不可少的,"[""必"", ""不"", ""可"", ""少""]",1.0002773
106568,坚实的基础,True,-1
106599,不承担任何,True,-1
106637,希望对大家,!EARLY_STOP 对,1.0098609
106712,仅代表作者,!EARLY_STOP 代,1.295817
106766,若干问题的,"[""若"", ""干"", ""问"", ""题"", ""的"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0038902
106785,侵犯了您的,"[""侵"", ""犯"", ""您"", ""的"", ""每"", ""个"", ""字""]",1.0053265
106822,随着时间的,!EARLY_STOP 时,1.0013374
106823,网站或个人,"[""网"", ""或"", ""个"", ""人"", ""每"", ""个"", ""字""]",1.8710113
106860,中全会精神,"[""中"", ""共"", ""十"", ""九"", ""届"", ""六"", ""中"", ""全""]",1.0372583
106864,党的十八大,!EARLY_STOP 十,1.0056522
106882,诉讼代理人,True,-1
106891,直接或间接,!EARLY_STOP 间,1.0035579
106897,请联系删除,"[""请"", ""删"", ""除"", ""这"", ""个"", ""字""]",1.0441248
106917,壮族自治区,True,-1
106965,发展改革委,True,-1
107007,对你有帮助,!EARLY_STOP 有,1.0403444
107070,图中二维码,"[""图"", ""中"", ""的"", ""二"", ""维"", ""码"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.1441395
107083,与免责声明,True,-1
107102,进行了审理,True,-1
107112,所在的位置,"[""所"", ""在"", ""的"", ""位"", ""置"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0119823
107151,全心全意为,"[""全"", ""面"", ""为"", ""人"", ""民"", ""服"", ""务""]",2.3967776
107249,或许有别人,"[""或"", ""许"", ""是"", ""其"", ""他"", ""人""]",4.4822197
107284,常务委员会,True,-1
107290,发展和改革,True,-1
107307,情形之一的,!EARLY_STOP 其,1.0080826
107348,投资或控股,!EARLY_STOP 控,1.0295155
107353,请您先点击,"[""请"", ""先"", ""触"", ""摸"", ""每"", ""个"", ""字""]",1.0685613
107389,对方当事人,True,-1
107397,和其它问题,!EARLY_STOP 与,1.6514755
107434,为转载作品,!EARLY_STOP 摘,2.9702623
107443,结构性改革,True,-1
107502,递交上诉状,!EARLY_STOP 上,1.0200253
107503,违法和不良,True,-1
107566,群众办实事,!EARLY_STOP 办,1.0259267
107615,支持公众号,True,-1
107626,只代表网友,!EARLY_STOP 由,3.2291675
107637,本文为博主,"[""本"", ""职"", ""笔"", ""记""]",8.859324
107638,直观的方式,"[""直"", ""观"", ""的"", ""方"", ""式"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0017147
107666,的優惠按鈕,!EARLY_STOP 请,1.244404
109076,微信公众号,True,-1
109320,高质量发展,True,-1
109736,微信扫一扫,True,-1
110741,新能源汽车,True,-1
110772,马克思主义,True,-1
110979,存在的问题,True,-1
111024,越来越多的,"[""越"", ""来"", ""越"", ""多""]",1.0005245
111256,可持续发展,True,-1
111279,进一步加强,True,-1
111772,更重要的是,"[""更"", ""重"", ""要"", ""的"", ""是"", ""每"", ""个"", ""字"", ""都"", ""是""]",1.0009166
111843,各种各样的,"[""各"", ""种"", ""各"", ""样""]",1.001153
111848,具有良好的,"[""具"", ""有"", ""良"", ""好""]",1.000256
111995,人民检察院,True,-1
112139,为客户提供,!EARLY_STOP 请,1.0008669
112192,住房公积金,True,-1
112204,委托代理人,True,-1
112352,进一步提高,!EARLY_STOP 提,1.0012702
112506,硕士研究生,True,-1
112579,之间的关系,True,-1
112615,属于自己的,True,-1
112723,是什么意思,"[""是"", ""什"", ""么"", ""意"", ""思"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.1863594
112812,最重要的是,"[""最"", ""重"", ""要"", ""的"", ""是"", ""每"", ""个"", ""字"", ""都"", ""是"", ""什"", ""么""]",1.0010043
113228,一般情况下,"[""一"", ""般"", ""情"", ""况"", ""下"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.001246
113267,股权穿透图,"[""股"", ""权"", ""透"", ""视"", ""图""]",1.0008898
113440,根据自己的,"[""根"", ""据"", ""自"", ""己"", ""的"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.0964768
113791,犯罪嫌疑人,!EARLY_STOP 嫌,1.0007063
113845,非常重要的,"[""非"", ""常"", ""重"", ""要""]",1.0004339
113856,公务员考试,"[""公"", ""务"", ""考"", ""试""]",1.0017612
114131,进一步提升,"[""进"", ""一"", ""步"", ""提"", ""升"", ""每"", ""个"", ""字""]",1.0010915
114246,让我们一起,"[""让"", ""我"", ""们"", ""一"", ""起"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0010146
114320,具有一定的,True,-1
114389,选择合适的,"[""选"", ""择"", ""合"", ""适"", ""的"", ""每"", ""个"", ""字""]",1.029686
114511,万元人民币,True,-1
114607,笔记本电脑,True,-1
114682,的工作人员,True,-1
114687,我也去答题,!EARLY_STOP 网,3.2515545
114908,本实用新型,True,-1
114937,科学发展观,True,-1
115043,提高自己的,"[""提"", ""高"", ""自"", ""己""]",1.0007874
115056,市人民政府,True,-1
115193,广泛应用于,"[""广"", ""泛"", ""应"", ""用"", ""于"", ""每"", ""个"", ""字""]",1.0007817
115251,应届毕业生,True,-1
115267,党委副书记,True,-1
115464,经济开发区,True,-1
115475,驾驶机动车,True,-1
115487,企事业单位,"[""企"", ""业"", ""事"", ""业"", ""单"", ""位""]",1.0002946
115496,工作的通知,True,-1
115745,凡本网注明,!EARLY_STOP 本,1.2286637
115967,培养学生的,"[""培"", ""养"", ""学"", ""生""]",1.0008577
116053,前所未有的,"[""前"", ""所"", ""未"", ""有""]",1.0001338
116097,一定要注意,!EARLY_STOP 注,1.0007179
116137,党支部书记,!EARLY_STOP 书,1.0034869
116468,进一步完善,!EARLY_STOP 完,1.0071038
116533,不错的选择,!EARLY_STOP 选,1.000988
116662,区人民法院,True,-1
116746,是怎么回事,True,-1
116834,认缴出资额,True,-1
116890,单项选择题,True,-1
116963,都有自己的,"[""都"", ""有"", ""自"", ""己"", ""的"", ""每"", ""个"", ""字""]",1.0006096
117057,大家都知道,True,-1
117131,具有较强的,True,-1
117167,的一个重要,True,-1
117278,养成良好的,"[""养"", ""成"", ""良"", ""好""]",1.0006211
117510,副主任医师,True,-1
117511,街道办事处,True,-1
117927,高校毕业生,True,-1
117978,基层党组织,True,-1
118175,专业委员会,True,-1
118229,移动互联网,True,-1
118345,我们的生活,True,-1
118412,的主要原因,True,-1
118456,个人所得税,True,-1
118526,在此基础上,"[""在"", ""此"", ""基"", ""础"", ""上"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0004525
118615,互联网金融,True,-1
118635,房地产市场,True,-1
118652,可能会导致,"[""可"", ""能"", ""会"", ""导"", ""致"", ""每"", ""个"", ""字""]",1.0948906
118731,保持良好的,"[""保"", ""持"", ""良"", ""好""]",1.0005149
118766,中国科学院,True,-1
118772,一起来看看,!EARLY_STOP 你,1.0008103
118827,危险化学品,True,-1
118955,为用户提供,!EARLY_STOP 请,1.0059185
119125,注册会计师,True,-1
119136,自己喜欢的,!EARLY_STOP 我,1.0003219
119160,申请执行人,True,-1
119277,个工作日内,True,-1
119434,意见和建议,True,-1
119553,新闻发布会,True,-1
119592,到底是什么,"[""到"", ""底"", ""是"", ""什"", ""么"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0046384
119702,提供了一个,!EARLY_STOP 请,1.5403044
119965,总建筑面积,True,-1
120185,独立经纪人,!EARLY_STOP 经,1.0002848
120269,提升自己的,"[""提"", ""升"", ""自"", ""己""]",1.0007246
120480,核心竞争力,True,-1
120572,主要负责人,True,-1
120608,个体工商户,True,-1
120658,案件受理费,True,-1
120675,可再生能源,True,-1
120757,企业所得税,True,-1
120881,经济发展的,"[""经"", ""济"", ""发"", ""展""]",1.0004113
120977,经验丰富的,"[""经"", ""验"", ""丰"", ""富""]",1.0002818
121040,有什么区别,!EARLY_STOP 请,1.0051577
121064,的重要因素,True,-1
121121,数字化转型,True,-1
121179,符合条件的,"[""符"", ""合"", ""条"", ""件""]",1.0014659
121319,的生活方式,True,-1
121326,中医药大学,True,-1
121347,县人民政府,True,-1
121357,行业的发展,True,-1
121389,优质的服务,True,-1
121411,最大限度地,!EARLY_STOP 限,1.0006307
121634,可能会出现,"[""可"", ""能"", ""会"", ""出"", ""现"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0177501
121699,亿元人民币,True,-1
121703,注册资本为,True,-1
121736,解决的问题,True,-1
121748,选择不公示,!EARLY_STOP 未,1.0741537
121757,录取分数线,True,-1
121815,办公室主任,True,-1
121888,不同程度的,True,-1
122018,变得越来越,True,-1
122156,教师资格证,True,-1
122157,进一步增强,!EARLY_STOP 增,1.0006609
122212,中西医结合,"[""中"", ""医"", ""结"", ""合""]",1.0013673
122241,市场监管局,True,-1
122572,的方式进行,"[""的"", ""方"", ""式"", ""是"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0225431
122614,也可以通过,"[""也"", ""可"", ""以"", ""通"", ""过"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",2.746257
122659,新闻客户端,True,-1
122694,自己的孩子,True,-1
122760,广播电视台,True,-1
122801,遇到的问题,"[""遇"", ""到"", ""的"", ""问"", ""题"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0011723
122853,现实生活中,"[""现"", ""实"", ""生"", ""活"", ""中"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0002264
122868,首席执行官,True,-1
122954,土地使用权,True,-1
123235,委员会委员,"[""委"", ""员"", ""会"", ""成"", ""员""]",1.0493449
123243,如下图所示,!EARLY_STOP 我,1.0117778
123250,碳水化合物,True,-1
123341,其特征在于,"[""其"", ""特"", ""征"", ""在"", ""于"", ""每"", ""个"", ""字""]",1.0019119
123419,工业互联网,True,-1
123514,股权结构图,True,-1
123576,县人民法院,True,-1
123702,丰富多彩的,"[""丰"", ""富"", ""多"", ""彩""]",1.0001881
123829,科学与技术,True,-1
123911,是什么原因,True,-1
123927,污水处理厂,True,-1
123977,不同类型的,"[""不"", ""同"", ""类"", ""型"", ""的"", ""每"", ""个"", ""字""]",1.0191946
124043,是什么样的,"[""是"", ""什"", ""么"", ""样"", ""的"", ""每"", ""个"", ""字"", ""是""]",1.0017222
124090,关注公众号,True,-1
124091,项目总投资,True,-1
124095,以实际行动,True,-1
124225,监理工程师,True,-1
124365,独一无二的,"[""独"", ""一"", ""无"", ""二""]",1.0025775
124367,每个人都有,"[""每"", ""个"", ""人"", ""都"", ""有"", ""每"", ""个"", ""字""]",1.0011021
124393,到目前为止,"[""到"", ""目"", ""前"", ""为"", ""止"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0043503
124616,项目负责人,True,-1
124755,有针对性的,"[""有"", ""针"", ""对"", ""性"", ""的"", ""每"", ""个"", ""字""]",1.0009227
124817,表达自己的,"[""表"", ""达"", ""自"", ""己"", ""的"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0005524
124866,的一致好评,!EARLY_STOP 一,1.0012609
124872,法定节假日,True,-1
124879,融媒体中心,True,-1
124992,的重要内容,!EARLY_STOP 重,1.0029942
125109,还可以通过,"[""还"", ""可"", ""以"", ""通"", ""过"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",2.4808812
125234,的主要内容,"[""的"", ""主"", ""要"", ""内"", ""容"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.0365747
125235,经验者优先,True,-1
125242,通常情况下,"[""通"", ""常"", ""情"", ""况"", ""下"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0012614
125365,水平的提高,True,-1
125469,今年上半年,True,-1
125476,自己的努力,True,-1
125600,等相关专业,!EARLY_STOP 相,1.010434
125618,自己的工作,True,-1
125654,产品和服务,"[""产"", ""品"", ""服"", ""务""]",1.0017242
125655,至关重要的,"[""至"", ""关"", ""重"", ""要""]",1.0002464
125717,自然保护区,True,-1
125725,下一级还需,!EARLY_STOP 将,3.4688554
125860,知识和技能,True,-1
125949,企业架构图,"[""企"", ""业"", ""组"", ""织"", ""图""]",1.0684048
125971,主要集中在,"[""主"", ""要"", ""集"", ""中"", ""在"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0075287
126002,是一个非常,True,-1
126085,的小伙伴们,"[""的"", ""小"", ""伙"", ""们""]",1.0039625
126100,中央电视台,True,-1
126129,供大家参考,!EARLY_STOP 当,1.013532
126219,妇幼保健院,True,-1
126220,自己的人生,!EARLY_STOP 我,1.000852
126254,工程师招聘,!EARLY_STOP 英,1.0032878
126283,含有丰富的,!EARLY_STOP 丰,1.000413
126284,突如其来的,"[""突"", ""如"", ""其"", ""来""]",1.0005307
126293,更好地了解,"[""更"", ""好"", ""地"", ""了"", ""解"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0016394
126305,深刻的印象,True,-1
126314,具备良好的,True,-1
126337,因素的影响,!EARLY_STOP 影,1.0568181
126438,这种情况下,!EARLY_STOP 请,1.000863
126519,博士研究生,True,-1
126520,我们都知道,"[""我"", ""们"", ""都"", ""知"", ""道"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.001415
126521,经济的发展,True,-1
126528,用实际行动,True,-1
126594,之间的距离,"[""之"", ""间"", ""的"", ""距"", ""离"", ""每"", ""个"", ""字""]",1.0182323
126615,计算机网络,True,-1
126776,传统文化的,"[""传"", ""统"", ""文"", ""化""]",1.0018073
126777,发现自己的,"[""发"", ""现"", ""自"", ""己"", ""的"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0009236
126786,新中国成立,True,-1
126846,全资子公司,True,-1
126871,全文数据库,True,-1
126878,软件著作权,True,-1
126961,心理咨询师,True,-1
127027,电动自行车,True,-1
127084,是一款非常,True,-1
127118,自己的生活,True,-1
127127,下面是小编,!EARLY_STOP 你,2.9514232
127184,工作人员的,"[""工"", ""作"", ""人"", ""员""]",1.0003337
127191,给大家带来,"[""给"", ""大"", ""家"", ""带"", ""来"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.002259
127242,正常情况下,"[""正"", ""常"", ""情"", ""况"", ""下"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0009559
127277,积极向上的,"[""积"", ""极"", ""向"", ""上""]",1.0013381
127297,的经营理念,!EARLY_STOP 经,1.0089438
127313,是不一样的,True,-1
127328,自己的力量,True,-1
127346,主要是因为,"[""主"", ""要"", ""是"", ""因"", ""为"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.001532
127385,集团董事长,True,-1
127474,心血管疾病,True,-1
127494,技术的发展,True,-1
127568,中国证监会,True,-1
127618,管理委员会,True,-1
127670,国家统计局,True,-1
127736,的使用寿命,True,-1
127776,国家发改委,"[""国"", ""家"", ""发"", ""展"", ""和"", ""改"", ""革"", ""委""]",1.0007885
127810,糖尿病患者,True,-1
127876,的相关规定,True,-1
127881,人们的生活,True,-1
127920,征求意见稿,True,-1
128077,文化和旅游,True,-1
128089,这样的情况,"[""这"", ""样"", ""的"", ""情"", ""况"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.000451
128154,客户的需求,"[""客"", ""户"", ""的"", ""需"", ""求"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0022798
128189,营造良好的,"[""营"", ""造"", ""良"", ""好""]",1.001186
128254,消费者权益,"[""消"", ""费"", ""权"", ""益""]",1.0002329
128284,具有很强的,!EARLY_STOP 很,1.0003623
128321,在职研究生,True,-1
128335,工商注册号,!EARLY_STOP 注,1.5100082
128358,理论与实践,True,-1
128495,的大力支持,!EARLY_STOP 大,1.001386
128507,产业的发展,True,-1
128520,的有关规定,True,-1
128535,具有较高的,"[""具"", ""有"", ""较"", ""高""]",1.0002633
128550,科学研究院,True,-1
128598,各式各样的,"[""各"", ""式"", ""各"", ""样""]",1.0009519
128813,录取通知书,True,-1
128837,的一项重要,True,-1
128898,我们就可以,"[""我"", ""们"", ""就"", ""可"", ""以"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0010414
128915,汽车零部件,True,-1
128956,为大家介绍,!EARLY_STOP 请,1.0036757
128978,一年一度的,"[""一"", ""年"", ""一"", ""度""]",1.0036743
128994,的所有作品,!EARLY_STOP 作,1.0028414
129024,取得的成绩,True,-1
129157,进一步强化,!EARLY_STOP 强,1.000813
129192,食品添加剂,True,-1
129225,民主生活会,True,-1
129266,博士生导师,"[""博"", ""士"", ""导"", ""师""]",1.0011754
129283,一次又一次,True,-1
129300,具备一定的,True,-1
129315,版权均属于,"[""版"", ""权"", ""属"", ""于""]",1.2706054
129472,优异的成绩,True,-1
129577,电子元器件,True,-1
129727,市场占有率,True,-1
129780,与众不同的,"[""与"", ""众"", ""不"", ""同""]",1.0005451
129850,微信小程序,True,-1
129903,并没有什么,"[""并"", ""没"", ""有"", ""什"", ""么"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0024604
129939,可能是因为,"[""可"", ""能"", ""是"", ""因"", ""为"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.008619
129943,为大家带来,"[""为"", ""大"", ""家"", ""带"", ""来"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.002284
129951,为了更好地,"[""为"", ""了"", ""更"", ""好"", ""地"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0019906
130007,自己的想法,"[""自"", ""己"", ""的"", ""想"", ""法"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.0006864
130038,记者了解到,"[""记"", ""者"", ""了"", ""解"", ""到"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0037386
130106,是不可能的,True,-1
130107,能力的培养,True,-1
130123,主要体现在,"[""主"", ""要"", ""体"", ""现"", ""在"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0012009
130144,发生了什么,True,-1
130169,在这个时候,True,-1
130191,的工作原理,True,-1
130220,共同努力下,True,-1
130234,重点实验室,True,-1
130313,党的十九届,!EARLY_STOP 第,1.0392879
130382,工作的重要,True,-1
130425,阅读本文前,!EARLY_STOP 本,1.050502
130458,自己的能力,True,-1
130517,市委副书记,True,-1
130546,了一段时间,True,-1
130554,这样就可以,"[""这"", ""样"", ""就"", ""可"", ""以"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0011743
130573,十分重要的,True,-1
130722,信息化建设,True,-1
130723,某种程度上,"[""某"", ""种"", ""程"", ""度"", ""上"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.000673
130754,进一步扩大,"[""进"", ""一"", ""步"", ""扩"", ""大"", ""每"", ""个"", ""字""]",1.0009273
130843,科学与工程,True,-1
130861,实缴出资额,True,-1
130862,的数据显示,"[""的"", ""数"", ""据"", ""显"", ""示"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0017601
130901,资产负债表,True,-1
130935,充分体现了,"[""充"", ""分"", ""体"", ""现"", ""了"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0006636
130957,发展中国家,True,-1
130998,是很重要的,True,-1
131040,规范性文件,True,-1
131128,采访时表示,"[""采"", ""访"", ""时"", ""表""]",1.0086031
131134,毕业生就业,!EARLY_STOP 就,1.0011445
131145,钢筋混凝土,True,-1
131162,手机客户端,!EARLY_STOP 客,1.0020869
131189,无正当理由,True,-1
131267,查看高清图,!EARLY_STOP 高,1.0045955
131398,自己的身体,True,-1
131414,对学生进行,!EARLY_STOP 学,1.0587189
131475,白癜风患者,True,-1
131579,关于进一步,!EARLY_STOP 进,1.0019598
131689,工业出版社,True,-1
131769,人民出版社,True,-1
131825,不知不觉中,"[""不"", ""知"", ""不"", ""觉"", ""中"", ""每"", ""个"", ""字""]",1.0005991
131826,双随机抽查,True,-1
131853,活动的开展,!EARLY_STOP 开,1.0009636
131907,人民群众的,"[""人"", ""民"", ""群"", ""众""]",1.0022447
131915,方面的问题,!EARLY_STOP 的,1.0472597
131950,有关负责人,True,-1
132053,组成合议庭,"[""组"", ""建"", ""合"", ""议"", ""庭""]",1.012484
132065,图书专营店,!EARLY_STOP 书,1.0001702
132134,才是真正的,"[""才"", ""是"", ""真"", ""正"", ""的"", ""每"", ""个"", ""字""]",1.0078356
132135,的重要手段,!EARLY_STOP 重,1.0014495
132261,迫不及待地,"[""迫"", ""不"", ""及"", ""待""]",1.0013388
132306,的重要举措,True,-1
132311,我也不知道,True,-1
132312,生产过程中,"[""生"", ""产"", ""过"", ""程"", ""中"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0000273
132396,拥有丰富的,!EARLY_STOP 丰,1.0003397
132405,中华民族的,"[""中"", ""华"", ""民"", ""族""]",1.0006047
132451,树立正确的,"[""树"", ""立"", ""正"", ""确""]",1.0022725
132456,世界各地的,"[""世"", ""界"", ""各"", ""地"", ""的"", ""每"", ""个"", ""字""]",1.0013733
132532,的所有文字,!EARLY_STOP 我,1.0092099
132589,的发展趋势,True,-1
132645,根据不同的,"[""根"", ""据"", ""不"", ""同"", ""的"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",2.37092
132689,大大提高了,!EARLY_STOP 提,1.0007427
132690,的原因之一,!EARLY_STOP 之,1.0016367
132691,过了一会儿,True,-1
132718,生态环境局,True,-1
132742,交通运输局,True,-1
132743,高层次人才,True,-1
132757,一段时间后,"[""一"", ""段"", ""时"", ""间"", ""后"", ""每"", ""个"", ""字""]",1.0005373
132800,已经成为了,"[""已"", ""经"", ""成"", ""为"", ""了"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0003196
132827,这个世界上,True,-1
132843,空气净化器,True,-1
132863,以下是小编,"[""以"", ""下"", ""是"", ""我"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",3.9890726
132875,广泛的应用,"[""广"", ""的"", ""应"", ""用""]",1.0004216
132918,关心的问题,True,-1
132934,风景名胜区,True,-1
132987,一直致力于,!EARLY_STOP 一直,1.0019785
133001,根本就没有,!EARLY_STOP 无,1.0064689
133060,官方旗舰店,True,-1
133090,的相关信息,True,-1
133209,提高学生的,"[""提"", ""高"", ""学"", ""生"", ""的"", ""每"", ""个"", ""字""]",1.0009843
133254,大大小小的,"[""大"", ""小""]",1.0228593
133298,生产和销售,True,-1
133381,经过多年的,!EARLY_STOP 多,1.001941
133404,印度尼西亚,True,-1
133434,获得更多的,"[""获"", ""得"", ""更"", ""多""]",1.0006357
133444,事故的发生,True,-1
133451,工作的开展,True,-1
133545,不动产登记,True,-1
133596,人民为中心,True,-1
133597,规模最大的,True,-1
133626,双方当事人,True,-1
133640,疫情防控和,"[""疫"", ""情"", ""防"", ""控""]",1.0020543
133641,的重要原因,!EARLY_STOP 重,1.0019969
133642,自己的梦想,True,-1
133710,热烈的掌声,True,-1
133731,太阳能电池,True,-1
133835,能够更好地,"[""能"", ""够"", ""更"", ""好"", ""地"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0036765
133869,大数据分析,True,-1
133901,投标人名称,True,-1
133902,自成立以来,True,-1
133903,计算机软件,True,-1
133914,和社会发展,!EARLY_STOP 社,1.0038702
133936,工作委员会,True,-1
133950,单位和个人,True,-1
133951,提供更好的,"[""提"", ""供"", ""更"", ""好"", ""的"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么"", ""，"", ""以"", ""J"", ""S"", ""O"", ""N"", ""数"", ""组"", ""回"", ""复""]",1.0008026
133987,小心翼翼地,"[""小"", ""心"", ""翼"", ""翼""]",1.0024527
133995,一段时间的,"[""一"", ""段"", ""时"", ""间"", ""的"", ""每"", ""个"", ""字""]",1.0009186
133996,也没有什么,"[""也"", ""没"", ""有"", ""什"", ""么"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0049531
134044,的重要意义,True,-1
134071,登录后查看,True,-1
134112,青年志愿者,True,-1
134141,同行业公司,True,-1
134266,即将到来的,"[""即"", ""将"", ""到"", ""来"", ""的"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0004086
134295,能吃苦耐劳,True,-1
134313,是最重要的,True,-1
134325,的重要途径,!EARLY_STOP 重,1.0030147
134385,时间和精力,True,-1
134413,具有重要的,"[""具"", ""有"", ""重"", ""要""]",1.0002003
134414,出现的问题,"[""出"", ""现"", ""的"", ""问"", ""题"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0018798
134427,纳税人资质,!EARLY_STOP 资,1.2863083
134437,店铺经营者,True,-1
134438,归母净利润,True,-1
134452,上市公司的,"[""上"", ""市"", ""公"", ""司""]",1.0007823
134453,公积金贷款,True,-1
134454,各种不同的,"[""各"", ""种"", ""不"", ""同""]",1.0005788
134530,人民陪审员,True,-1
134561,不知道怎么,"[""不"", ""知"", ""道"", ""怎"", ""么"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0126234
134562,发生的事情,True,-1
134571,镇人民政府,True,-1
134649,想了解更多,"[""想"", ""了"", ""解"", ""更"", ""多"", ""每"", ""个"", ""字"", ""是"", ""什"", ""么""]",1.0012735
